subject,trial_index,trialIndex,sentence,image,trialType,isMatch,rt_sent,rt_img,hit,list,time_elapsed,correct_response,response
vwhfsxk5,186,17,"<div style=""font-size: 30px;"">There was a walnut on the tree.</div>","<img src=""Images/walnutpiece.jpg""/>",experimental,n,657,3398,true,list_1,325209,y,y
vwhfsxk5,189,74,"<div style=""font-size: 30px;"">There was a calculator on the desk.</div>","<img src=""Images/comb.jpg""/>",filler,,558,897,true,list_1,327444,n,n
vwhfsxk5,192,84,"<div style=""font-size: 30px;"">There was a surfboard in the river.</div>","<img src=""Images/cookinggrill.jpg""/>",filler,,461,1286,true,list_1,329950,n,n
vwhfsxk5,195,3,"<div style=""font-size: 30px;"">There was a towel on the floor.</div>","<img src=""Images/towelfloor.jpg""/>",experimental,y,435,897,true,list_1,332058,y,y
vwhfsxk5,198,113,"<div style=""font-size: 30px;"">There was a head on the neck.</div>","<img src=""Images/pinecone.jpg""/>",filler,,1114,902,true,list_1,334853,n,n
vwhfsxk5,201,111,"<div style=""font-size: 30px;"">There was a blanket in the armchair.</div>","<img src=""Images/pan.jpg""/>",filler,,580,848,true,list_1,337037,n,n
vwhfsxk5,204,10,"<div style=""font-size: 30px;"">There was a mushroom in the forest.</div>","<img src=""Images/mushroom.jpg""/>",experimental,y,893,1008,true,list_1,339707,y,y
vwhfsxk5,207,95,"<div style=""font-size: 30px;"">There was a mug on the coaster.</div>","<img src=""Images/grater.jpg""/>",filler,,504,1002,true,list_1,341981,n,n
vwhfsxk5,210,6,"<div style=""font-size: 30px;"">There was a book on the shelf.</div>","<img src=""Images/book.jpg""/>",experimental,y,597,1207,true,list_1,344549,y,y
vwhfsxk5,213,7,"<div style=""font-size: 30px;"">There was a lamp on the floor.</div>","<img src=""Images/lampfloor.jpg""/>",experimental,y,1005,1138,true,list_1,347456,y,y
vwhfsxk5,216,75,"<div style=""font-size: 30px;"">There was a statue in the park.</div>","<img src=""Images/button.jpg""/>",filler,,808,832,true,list_1,349861,n,n
vwhfsxk5,219,31,"<div style=""font-size: 30px;"">There was a balloon in the air.</div>","<img src=""Images/balloon.jpg""/>",experimental,y,1108,846,true,list_1,352588,y,y
vwhfsxk5,222,96,"<div style=""font-size: 30px;"">There was a bicycle in the driveway.</div>","<img src=""Images/acorn.jpg""/>",filler,,561,1309,true,list_1,355233,n,n
vwhfsxk5,225,43,"<div style=""font-size: 30px;"">There was bread in the toaster.</div>","<img src=""Images/breadtoast.jpg""/>",experimental,y,1006,935,true,list_1,357935,y,y
vwhfsxk5,228,70,"<div style=""font-size: 30px;"">There was a yard by the kindergarten.</div>","<img src=""Images/penguin.jpg""/>",filler,,1869,964,true,list_1,361531,n,n
vwhfsxk5,231,112,"<div style=""font-size: 30px;"">There was a mayonnaise in the sandwich.</div>","<img src=""Images/tweezers.jpg""/>",filler,,820,919,true,list_1,364042,n,n
vwhfsxk5,234,119,"<div style=""font-size: 30px;"">There was a guitar on the stage.</div>","<img src=""Images/candle.jpg""/>",filler,,435,746,true,list_1,365984,n,n
vwhfsxk5,237,18,"<div style=""font-size: 30px;"">There was cheesecake for the party.</div>","<img src=""Images/cheesecakeslice.jpg""/>",experimental,n,440,1021,true,list_1,368209,y,y
vwhfsxk5,240,13,"<div style=""font-size: 30px;"">There was a staple in the machine.</div>","<img src=""Images/staplemachine.jpg""/>",experimental,y,643,3432,true,list_1,373051,y,y
vwhfsxk5,243,30,"<div style=""font-size: 30px;"">There was a tissue in the box.</div>","<img src=""Images/tissuecrumpled.jpg""/>",experimental,n,903,1324,true,list_1,376039,y,y
vwhfsxk5,246,110,"<div style=""font-size: 30px;"">There was a kettle in the kitchen.</div>","<img src=""Images/measuringtape.jpg""/>",filler,,550,992,true,list_1,378340,n,n
vwhfsxk5,249,83,"<div style=""font-size: 30px;"">There was a thumbtack on the board.</div>","<img src=""Images/mango.jpg""/>",filler,,1127,1080,true,list_1,381325,n,n
vwhfsxk5,252,50,"<div style=""font-size: 30px;"">There was pineapple on the skewer.</div>","<img src=""Images/pineapple.jpg""/>",experimental,n,640,951,true,list_1,383676,y,y
vwhfsxk5,255,78,"<div style=""font-size: 30px;"">There was fire on campus.</div>","<img src=""Images/papaya.jpg""/>",filler,,648,840,true,list_1,385938,n,n
vwhfsxk5,258,5,"<div style=""font-size: 30px;"">There was a tomato on the vine.</div>","<img src=""Images/tomato.jpg""/>",experimental,y,520,888,true,list_1,388105,y,y
vwhfsxk5,261,117,"<div style=""font-size: 30px;"">There was a pitcher in the bar.</div>","<img src=""Images/spraycan.jpg""/>",filler,,498,1576,true,list_1,390951,n,n
vwhfsxk5,264,20,"<div style=""font-size: 30px;"">There was a lobster in the sea.</div>","<img src=""Images/lobstermeat.jpg""/>",experimental,n,909,4841,true,list_1,397467,y,y
vwhfsxk5,267,102,"<div style=""font-size: 30px;"">There was a cork in the bottle.</div>","<img src=""Images/clock.jpg""/>",filler,,592,1065,true,list_1,399884,n,n
vwhfsxk5,270,116,"<div style=""font-size: 30px;"">There was a seal in the cove.</div>","<img src=""Images/brush.jpg""/>",filler,,388,817,true,list_1,401858,n,n
vwhfsxk5,273,68,"<div style=""font-size: 30px;"">There was a tent in the shadow.</div>","<img src=""Images/peanut.jpg""/>",filler,,422,791,true,list_1,403833,n,n
vwhfsxk5,276,42,"<div style=""font-size: 30px;"">There was cucumber in the salad.</div>","<img src=""Images/cucumbersliced.jpg""/>",experimental,y,516,1036,true,list_1,406160,y,y
vwhfsxk5,279,59,"<div style=""font-size: 30px;"">There was an egg on the pan.</div>","<img src=""Images/egg.jpg""/>",experimental,n,922,869,true,list_1,408735,y,y
vwhfsxk5,282,66,"<div style=""font-size: 30px;"">There was a pen in her satchel.</div>","<img src=""Images/dice.jpg""/>",filler,,499,836,true,list_1,410842,n,n
vwhfsxk5,285,85,"<div style=""font-size: 30px;"">There was a cactus in the pot.</div>","<img src=""Images/closet.jpg""/>",filler,,532,925,true,list_1,413071,n,n
vwhfsxk5,288,99,"<div style=""font-size: 30px;"">There was a plug by the door.</div>","<img src=""Images/bat.jpg""/>",filler,,544,853,true,list_1,415229,n,n
vwhfsxk5,291,2,"<div style=""font-size: 30px;"">There was apple pie on the table.</div>","<img src=""Images/applepie.jpg""/>",experimental,y,486,1113,true,list_1,417604,y,y
vwhfsxk5,294,1,"<div style=""font-size: 30px;"">There was corn in the field.</div>","<img src=""Images/corn.jpg""/>",experimental,y,476,801,true,list_1,419643,y,y
vwhfsxk5,297,14,"<div style=""font-size: 30px;"">There was a zodiac in the ocean.</div>","<img src=""Images/zodiac.jpg""/>",experimental,y,530,877,false,list_1,421820,y,n
vwhfsxk5,300,65,"<div style=""font-size: 30px;"">There was a doll on the bench.</div>","<img src=""Images/crate.jpg""/>",filler,,553,808,true,list_1,423947,n,n
vwhfsxk5,303,21,"<div style=""font-size: 30px;"">There was a lime in the produce section.</div>","<img src=""Images/limewedge.jpg""/>",experimental,n,1374,914,true,list_1,427006,y,y
vwhfsxk5,306,97,"<div style=""font-size: 30px;"">There was a pyramid by the museum.</div>","<img src=""Images/couch.jpg""/>",filler,,546,774,true,list_1,429094,n,n
vwhfsxk5,309,91,"<div style=""font-size: 30px;"">There was football in the stadium.</div>","<img src=""Images/apartment.jpg""/>",filler,,635,637,true,list_1,431129,n,n
vwhfsxk5,312,34,"<div style=""font-size: 30px;"">There was a coat on the floor.</div>","<img src=""Images/coatfloor.jpg""/>",experimental,y,565,769,true,list_1,433219,y,y
vwhfsxk5,315,54,"<div style=""font-size: 30px;"">There was wheat in the mill.</div>","<img src=""Images/wheat.jpg""/>",experimental,n,589,848,true,list_1,435421,y,y
vwhfsxk5,318,69,"<div style=""font-size: 30px;"">There was a bush in the meadow.</div>","<img src=""Images/hairpin.jpg""/>",filler,,590,763,true,list_1,437551,n,n
vwhfsxk5,321,49,"<div style=""font-size: 30px;"">There was apple in the salad.</div>","<img src=""Images/apple.jpg""/>",experimental,n,525,819,true,list_1,439665,y,y
vwhfsxk5,324,76,"<div style=""font-size: 30px;"">There was a kayak in the river.</div>","<img src=""Images/lamppost.jpg""/>",filler,,539,1441,true,list_1,442412,n,n
vwhfsxk5,327,71,"<div style=""font-size: 30px;"">There was a skateboard on the ground.</div>","<img src=""Images/bus.jpg""/>",filler,,1024,1127,true,list_1,445330,n,n
vwhfsxk5,330,89,"<div style=""font-size: 30px;"">There was a snake in the grass.</div>","<img src=""Images/plunger.jpg""/>",filler,,833,760,true,list_1,447689,n,n
vwhfsxk5,333,12,"<div style=""font-size: 30px;"">There was a shirt on the hanger.</div>","<img src=""Images/shirthanging.jpg""/>",experimental,y,640,791,true,list_1,449883,y,y
vwhfsxk5,336,40,"<div style=""font-size: 30px;"">There was a goose in the sky.</div>","<img src=""Images/goose.jpg""/>",experimental,y,4687,1013,true,list_1,456353,y,y
vwhfsxk5,339,22,"<div style=""font-size: 30px;"">There was a hose on the wall.</div>","<img src=""Images/hoselawn.jpg""/>",experimental,n,1015,795,false,list_1,458932,y,n
vwhfsxk5,342,108,"<div style=""font-size: 30px;"">There was a cap on the head.</div>","<img src=""Images/car.jpg""/>",filler,,838,837,true,list_1,461376,n,n
vwhfsxk5,345,80,"<div style=""font-size: 30px;"">There was a hammer in the basement.</div>","<img src=""Images/cow.jpg""/>",filler,,587,776,true,list_1,463515,n,n
vwhfsxk5,348,79,"<div style=""font-size: 30px;"">There was a pepper in the pastry.</div>","<img src=""Images/padlock.jpg""/>",filler,,393,711,true,list_1,465386,n,n
vwhfsxk5,351,58,"<div style=""font-size: 30px;"">There was watermelon in the bowl.</div>","<img src=""Images/watermelonwhole.jpg""/>",experimental,n,1036,923,true,list_1,468112,y,y
vwhfsxk5,354,57,"<div style=""font-size: 30px;"">There was chicken in the oven.</div>","<img src=""Images/chicken.jpg""/>",experimental,n,520,938,true,list_1,470330,y,y
vwhfsxk5,357,63,"<div style=""font-size: 30px;"">There was a tree on the trail.</div>","<img src=""Images/mussel.jpg""/>",filler,,434,1081,true,list_1,472618,n,n
vwhfsxk5,360,67,"<div style=""font-size: 30px;"">There was a hill in the village.</div>","<img src=""Images/scissors.jpg""/>",filler,,511,623,true,list_1,474519,n,n
vwhfsxk5,363,81,"<div style=""font-size: 30px;"">There was a mannequin in the shop.</div>","<img src=""Images/axe.jpg""/>",filler,,519,554,true,list_1,476369,n,n
ha8vk9wh,6,55,"<div style=""font-size: 30px;"">There was lemon in the drink.</div>","<img src=""Images/lemonslice.jpg""/>",experimental,y,9304,1908,true,list_2,17764,y,y
ha8vk9wh,9,87,"<div style=""font-size: 30px;"">There was a blueberry in the cereal.</div>","<img src=""Images/cushion.jpg""/>",filler,,1941,1025,true,list_2,21502,n,n
ha8vk9wh,12,65,"<div style=""font-size: 30px;"">There was a doll on the bench.</div>","<img src=""Images/crate.jpg""/>",filler,,916,1071,true,list_2,24251,n,n
ha8vk9wh,15,117,"<div style=""font-size: 30px;"">There was a pitcher in the bar.</div>","<img src=""Images/spraycan.jpg""/>",filler,,669,904,true,list_2,26582,n,n
ha8vk9wh,18,34,"<div style=""font-size: 30px;"">There was a coat on the floor.</div>","<img src=""Images/coatrack.jpg""/>",experimental,n,921,1047,true,list_2,29334,y,y
ha8vk9wh,21,50,"<div style=""font-size: 30px;"">There was pineapple on the skewer.</div>","<img src=""Images/pineapplechunk.jpg""/>",experimental,y,698,2533,true,list_2,33335,y,y
ha8vk9wh,24,12,"<div style=""font-size: 30px;"">There was a shirt on the hanger.</div>","<img src=""Images/shirtfolded.jpg""/>",experimental,n,776,1337,true,list_2,36216,y,y
ha8vk9wh,27,3,"<div style=""font-size: 30px;"">There was a towel on the floor.</div>","<img src=""Images/towelhanging.jpg""/>",experimental,n,864,1016,true,list_2,38868,y,y
ha8vk9wh,30,110,"<div style=""font-size: 30px;"">There was a kettle in the kitchen.</div>","<img src=""Images/measuringtape.jpg""/>",filler,,805,868,true,list_2,41313,n,n
ha8vk9wh,33,109,"<div style=""font-size: 30px;"">There was a chessboard in the classroom.</div>","<img src=""Images/bridge.jpg""/>",filler,,630,800,true,list_2,43511,n,n
ha8vk9wh,36,95,"<div style=""font-size: 30px;"">There was a mug on the coaster.</div>","<img src=""Images/grater.jpg""/>",filler,,623,933,true,list_2,45846,n,n
ha8vk9wh,39,39,"<div style=""font-size: 30px;"">There was banana on the pancake.</div>","<img src=""Images/banana.jpg""/>",experimental,n,2184,743,true,list_2,49529,y,y
ha8vk9wh,42,27,"<div style=""font-size: 30px;"">There was an eagle in the sky.</div>","<img src=""Images/eaglesky.jpg""/>",experimental,y,649,558,true,list_2,51500,y,y
ha8vk9wh,45,108,"<div style=""font-size: 30px;"">There was a cap on the head.</div>","<img src=""Images/car.jpg""/>",filler,,1543,896,true,list_2,54696,n,n
ha8vk9wh,48,76,"<div style=""font-size: 30px;"">There was a kayak in the river.</div>","<img src=""Images/lamppost.jpg""/>",filler,,700,797,true,list_2,56956,n,n
ha8vk9wh,51,33,"<div style=""font-size: 30px;"">There was spaghetti in the bowl.</div>","<img src=""Images/spaghettibox.jpg""/>",experimental,n,535,826,true,list_2,59094,y,y
ha8vk9wh,54,105,"<div style=""font-size: 30px;"">There was a whistle in the gym.</div>","<img src=""Images/safetypin.jpg""/>",filler,,568,895,true,list_2,61333,n,n
ha8vk9wh,57,8,"<div style=""font-size: 30px;"">There was a sailboat on the trailer.</div>","<img src=""Images/boat.jpg""/>",experimental,n,743,768,true,list_2,63611,y,y
ha8vk9wh,60,59,"<div style=""font-size: 30px;"">There was an egg on the pan.</div>","<img src=""Images/eggpan.jpg""/>",experimental,y,458,1048,true,list_2,65890,y,y
ha8vk9wh,63,15,"<div style=""font-size: 30px;"">There was an umbrella in her backpack.</div>","<img src=""Images/umbrellahand.jpg""/>",experimental,n,549,747,true,list_2,67964,y,y
ha8vk9wh,66,74,"<div style=""font-size: 30px;"">There was a calculator on the desk.</div>","<img src=""Images/comb.jpg""/>",filler,,413,691,true,list_2,69837,n,n
ha8vk9wh,69,61,"<div style=""font-size: 30px;"">There was a monkey on the beach.</div>","<img src=""Images/pawn.jpg""/>",filler,,697,1140,true,list_2,72440,n,n
ha8vk9wh,72,88,"<div style=""font-size: 30px;"">There was a pot on the stove.</div>","<img src=""Images/rose.jpg""/>",filler,,487,647,true,list_2,74352,n,n
ha8vk9wh,75,120,"<div style=""font-size: 30px;"">There was a cottage in the valley.</div>","<img src=""Images/candy.jpg""/>",filler,,909,636,true,list_2,76670,n,n
ha8vk9wh,78,11,"<div style=""font-size: 30px;"">There was ice in the glass.</div>","<img src=""Images/icicles.jpg""/>",experimental,n,493,1595,true,list_2,79519,y,y
ha8vk9wh,81,64,"<div style=""font-size: 30px;"">There was a battery in the phone.</div>","<img src=""Images/screw.jpg""/>",filler,,494,792,true,list_2,81574,n,n
ha8vk9wh,84,41,"<div style=""font-size: 30px;"">There was tape on the package.</div>","<img src=""Images/taperoll.jpg""/>",experimental,n,672,734,true,list_2,83750,y,y
ha8vk9wh,87,73,"<div style=""font-size: 30px;"">There was a polar bear in the snow.</div>","<img src=""Images/truck.jpg""/>",filler,,682,640,true,list_2,85840,n,n
ha8vk9wh,90,63,"<div style=""font-size: 30px;"">There was a tree on the trail.</div>","<img src=""Images/mussel.jpg""/>",filler,,781,1037,true,list_2,88440,n,n
ha8vk9wh,93,54,"<div style=""font-size: 30px;"">There was wheat in the mill.</div>","<img src=""Images/wheatpieces.jpg""/>",experimental,y,670,1076,true,list_2,90962,y,y
ha8vk9wh,96,58,"<div style=""font-size: 30px;"">There was watermelon in the bowl.</div>","<img src=""Images/watermelonslice.jpg""/>",experimental,y,745,660,true,list_2,93140,y,y
ha8vk9wh,99,1,"<div style=""font-size: 30px;"">There was corn in the field.</div>","<img src=""Images/cornpieces.jpg""/>",experimental,n,638,1357,true,list_2,95914,y,y
ha8vk9wh,102,66,"<div style=""font-size: 30px;"">There was a pen in her satchel.</div>","<img src=""Images/dice.jpg""/>",filler,,742,629,true,list_2,98059,n,n
ha8vk9wh,105,114,"<div style=""font-size: 30px;"">There was a skier in the mountain.</div>","<img src=""Images/mangocut.jpg""/>",filler,,669,1059,true,list_2,100551,n,n
ha8vk9wh,108,70,"<div style=""font-size: 30px;"">There was a yard by the kindergarten.</div>","<img src=""Images/penguin.jpg""/>",filler,,767,845,true,list_2,102946,n,n
ha8vk9wh,111,90,"<div style=""font-size: 30px;"">There was raddish in the dish.</div>","<img src=""Images/qtip.jpg""/>",filler,,977,804,true,list_2,105498,n,n
ha8vk9wh,114,68,"<div style=""font-size: 30px;"">There was a tent in the shadow.</div>","<img src=""Images/peanut.jpg""/>",filler,,761,828,true,list_2,107848,n,n
ha8vk9wh,117,9,"<div style=""font-size: 30px;"">There was a squid in the water.</div>","<img src=""Images/squidcooked.jpg""/>",experimental,n,721,2449,true,list_2,111797,y,y
ha8vk9wh,120,31,"<div style=""font-size: 30px;"">There was a balloon in the air.</div>","<img src=""Images/balloondeflated.jpg""/>",experimental,n,558,886,true,list_2,114000,y,y
ha8vk9wh,123,104,"<div style=""font-size: 30px;"">There was a deck in the boardgame.</div>","<img src=""Images/church.jpg""/>",filler,,456,649,true,list_2,115886,n,n
ha8vk9wh,126,37,"<div style=""font-size: 30px;"">There was tinfoil in the garbage.</div>","<img src=""Images/foil.jpg""/>",experimental,n,583,712,true,list_2,117949,y,y
ha8vk9wh,129,43,"<div style=""font-size: 30px;"">There was bread in the toaster.</div>","<img src=""Images/breadloaf.jpg""/>",experimental,n,529,901,true,list_2,120152,y,y
ha8vk9wh,132,75,"<div style=""font-size: 30px;"">There was a statue in the park.</div>","<img src=""Images/button.jpg""/>",filler,,611,698,true,list_2,122228,n,n
ha8vk9wh,135,94,"<div style=""font-size: 30px;"">There was chimney on the roof.</div>","<img src=""Images/fountain.jpg""/>",filler,,691,827,true,list_2,124513,n,n
ha8vk9wh,138,49,"<div style=""font-size: 30px;"">There was an apple in the bowl.</div>","<img src=""Images/apple.jpg""/>",experimental,y,418,535,true,list_2,126236,y,y
ha8vk9wh,141,72,"<div style=""font-size: 30px;"">There was a pencil in the cup.</div>","<img src=""Images/hairdryer.jpg""/>",filler,,382,662,true,list_2,128050,n,n
ha8vk9wh,144,28,"<div style=""font-size: 30px;"">There was an avocado in the dish.</div>","<img src=""Images/avocadosliced.jpg""/>",experimental,y,506,1027,true,list_2,130351,y,y
ha8vk9wh,147,93,"<div style=""font-size: 30px;"">There was a goat in the distance.</div>","<img src=""Images/dandelion.jpg""/>",filler,,624,588,true,list_2,132333,n,n
ha8vk9wh,150,25,"<div style=""font-size: 30px;"">There was a pumpkin on the porch.</div>","<img src=""Images/pumpkinface.jpg""/>",experimental,y,589,624,true,list_2,134307,y,y
ha8vk9wh,153,100,"<div style=""font-size: 30px;"">There was a carriage on the highway.</div>","<img src=""Images/orange.jpg""/>",filler,,458,725,true,list_2,136266,n,n
ha8vk9wh,156,82,"<div style=""font-size: 30px;"">There was an ornament on the skirt.</div>","<img src=""Images/eraser.jpg""/>",filler,,432,2327,true,list_2,139789,n,n
ha8vk9wh,159,107,"<div style=""font-size: 30px;"">There was a mouse in the trap.</div>","<img src=""Images/wateringcan.jpg""/>",filler,,967,624,true,list_2,142165,n,n
ha8vk9wh,162,116,"<div style=""font-size: 30px;"">There was a seal in the cove.</div>","<img src=""Images/brush.jpg""/>",filler,,1620,671,true,list_2,145226,n,n
ha8vk9wh,165,71,"<div style=""font-size: 30px;"">There was a skateboard on the ground.</div>","<img src=""Images/bus.jpg""/>",filler,,1612,652,true,list_2,148268,n,n
ha8vk9wh,168,60,"<div style=""font-size: 30px;"">There was a frog in the pool.</div>","<img src=""Images/frogswim.jpg""/>",experimental,y,585,571,true,list_2,150187,y,y
ha8vk9wh,171,5,"<div style=""font-size: 30px;"">There was a tomato on the vine.</div>","<img src=""Images/tomatoslice.jpg""/>",experimental,n,770,775,true,list_2,152498,y,y
ha8vk9wh,174,80,"<div style=""font-size: 30px;"">There was a hammer in the basement.</div>","<img src=""Images/cow.jpg""/>",filler,,841,779,true,list_2,154877,n,n
ha8vk9wh,177,38,"<div style=""font-size: 30px;"">There was carrot in the curry.</div>","<img src=""Images/carrot.jpg""/>",experimental,n,627,701,true,list_2,156986,y,y
ha8vk9wh,180,77,"<div style=""font-size: 30px;"">There was a lipstick in the purse.</div>","<img src=""Images/castle.jpg""/>",filler,,958,755,true,list_2,159477,n,n
ha8vk9wh,183,99,"<div style=""font-size: 30px;"">There was a plug by the door.</div>","<img src=""Images/bat.jpg""/>",filler,,1349,722,true,list_2,162317,n,n
ha8vk9wh,186,78,"<div style=""font-size: 30px;"">There was fire on campus.</div>","<img src=""Images/papaya.jpg""/>",filler,,798,784,true,list_2,164676,n,n
ha8vk9wh,189,96,"<div style=""font-size: 30px;"">There was a bicycle in the driveway.</div>","<img src=""Images/acorn.jpg""/>",filler,,575,644,true,list_2,166660,n,n
ha8vk9wh,192,26,"<div style=""font-size: 30px;"">There was a garbage bag in the dumpster.</div>","<img src=""Images/garbagebagfull.jpg""/>",experimental,y,1345,586,true,list_2,169367,y,y
ha8vk9wh,195,106,"<div style=""font-size: 30px;"">There was a hippo in the zoo.</div>","<img src=""Images/crane.jpg""/>",filler,,825,587,true,list_2,171539,n,n
ha8vk9wh,198,119,"<div style=""font-size: 30px;"">There was a guitar on the stage.</div>","<img src=""Images/candle.jpg""/>",filler,,779,818,true,list_2,173905,n,n
ha8vk9wh,201,103,"<div style=""font-size: 30px;"">There was a flower in the vase.</div>","<img src=""Images/squeegee.jpg""/>",filler,,510,663,true,list_2,175842,n,n
ha8vk9wh,204,23,"<div style=""font-size: 30px;"">There was a hockey player on the bench.</div>","<img src=""Images/hockeyplayerbench.jpg""/>",experimental,y,530,672,true,list_2,177816,y,y
ha8vk9wh,207,20,"<div style=""font-size: 30px;"">There was a lobster in the salad.</div>","<img src=""Images/lobstermeat.jpg""/>",experimental,y,480,637,true,list_2,179702,y,y
ha8vk9wh,210,6,"<div style=""font-size: 30px;"">There was a book on the shelf.</div>","<img src=""Images/bookdown.jpg""/>",experimental,n,564,719,true,list_2,181776,y,y
ha8vk9wh,213,57,"<div style=""font-size: 30px;"">There was chicken in the oven.</div>","<img src=""Images/chickenoven.jpg""/>",experimental,y,376,859,true,list_2,183791,y,y
ha8vk9wh,216,32,"<div style=""font-size: 30px;"">There was a match in the ashtray.</div>","<img src=""Images/match.jpg""/>",experimental,n,1910,586,true,list_2,187059,y,y
ha8vk9wh,219,97,"<div style=""font-size: 30px;"">There was a pyramid by the museum.</div>","<img src=""Images/couch.jpg""/>",filler,,532,604,true,list_2,188966,n,n
ha8vk9wh,222,67,"<div style=""font-size: 30px;"">There was a hill in the village.</div>","<img src=""Images/scissors.jpg""/>",filler,,774,713,true,list_2,191223,n,n
ha8vk9wh,225,51,"<div style=""font-size: 30px;"">There was wool in the sweater.</div>","<img src=""Images/woolknit.jpg""/>",experimental,y,1396,793,true,list_2,194177,y,y
ha8vk9wh,228,35,"<div style=""font-size: 30px;"">There was fish in the oven.</div>","<img src=""Images/fish.jpg""/>",experimental,n,597,567,true,list_2,196106,y,y
ha8vk9wh,231,29,"<div style=""font-size: 30px;"">There was paint in the drawing.</div>","<img src=""Images/paintstroke.jpg""/>",experimental,y,468,1094,true,list_2,198447,y,y
ha8vk9wh,234,22,"<div style=""font-size: 30px;"">There was a hose on the lawn.</div>","<img src=""Images/hoselawn.jpg""/>",experimental,y,532,631,true,list_2,200389,y,y
ha8vk9wh,237,21,"<div style=""font-size: 30px;"">There was a lime in the Corona bottle.</div>","<img src=""Images/limewedge.jpg""/>",experimental,y,511,1094,true,list_2,202758,y,y
ha8vk9wh,240,45,"<div style=""font-size: 30px;"">There was sugar on the spoon.</div>","<img src=""Images/sugardispenser.jpg""/>",experimental,n,1541,1302,true,list_2,206372,y,y
ha8vk9wh,243,48,"<div style=""font-size: 30px;"">There was ketchup on the table.</div>","<img src=""Images/ketchupbottle.jpg""/>",experimental,y,867,828,true,list_2,208833,y,y
ha8vk9wh,246,52,"<div style=""font-size: 30px;"">There was a map on the wall.</div>","<img src=""Images/mapwall.jpg""/>",experimental,y,365,555,true,list_2,210529,y,y
ha8vk9wh,249,2,"<div style=""font-size: 30px;"">There was apple pie on the table.</div>","<img src=""Images/applepieslice.jpg""/>",experimental,n,620,610,true,list_2,212521,y,y
ha8vk9wh,252,17,"<div style=""font-size: 30px;"">There was a walnut on the brownie.</div>","<img src=""Images/walnutpiece.jpg""/>",experimental,y,840,795,true,list_2,214924,y,y
ha8vk9wh,255,56,"<div style=""font-size: 30px;"">There was soap in the bath.</div>","<img src=""Images/soaplather.jpg""/>",experimental,y,478,877,true,list_2,217052,y,y
ha8vk9wh,258,16,"<div style=""font-size: 30px;"">There was a shoelace in the sneaker.</div>","<img src=""Images/shoelacetied.jpg""/>",experimental,y,1291,800,true,list_2,219912,y,y
ha8vk9wh,261,42,"<div style=""font-size: 30px;"">There was cucumber in the salad.</div>","<img src=""Images/cucumbersliced.jpg""/>",experimental,n,457,524,true,list_2,221665,y,y
ha8vk9wh,264,53,"<div style=""font-size: 30px;"">There was onion in the batter.</div>","<img src=""Images/onionslice.jpg""/>",experimental,y,544,693,true,list_2,223677,y,y
ha8vk9wh,267,19,"<div style=""font-size: 30px;"">There was a swiss knife in his hand.</div>","<img src=""Images/swissknife.jpg""/>",experimental,y,544,631,true,list_2,225615,y,y
ha8vk9wh,270,13,"<div style=""font-size: 30px;"">There was a staple in the machine.</div>","<img src=""Images/staplepaper.jpg""/>",experimental,n,752,499,true,list_2,227639,y,y
ha8vk9wh,273,40,"<div style=""font-size: 30px;"">There was a goose in the sky.</div>","<img src=""Images/gooseland.jpg""/>",experimental,n,577,532,true,list_2,229531,y,y
ha8vk9wh,276,92,"<div style=""font-size: 30px;"">There was a wrench in the toolbox.</div>","<img src=""Images/tambourine.jpg""/>",filler,,637,1297,true,list_2,232233,n,n
ha8vk9wh,279,18,"<div style=""font-size: 30px;"">There was cheesecake for the guest.</div>","<img src=""Images/cheesecakeslice.jpg""/>",experimental,y,468,538,true,list_2,234020,y,y
ha8vk9wh,282,24,"<div style=""font-size: 30px;"">There was a scarf on the floor.</div>","<img src=""Images/scarf.jpg""/>",experimental,y,505,934,true,list_2,236228,y,y
ha8vk9wh,285,83,"<div style=""font-size: 30px;"">There was a thumbtack on the board.</div>","<img src=""Images/mango.jpg""/>",filler,,497,1299,true,list_2,238806,n,n
ha8vk9wh,288,84,"<div style=""font-size: 30px;"">There was a surfboard in the river.</div>","<img src=""Images/cookinggrill.jpg""/>",filler,,353,749,true,list_2,240676,n,n
ha8vk9wh,291,30,"<div style=""font-size: 30px;"">There was a tissue in the trashcan.</div>","<img src=""Images/tissuecrumpled.jpg""/>",experimental,y,775,514,true,list_2,242737,y,y
ha8vk9wh,294,79,"<div style=""font-size: 30px;"">There was a pepper in the pastry.</div>","<img src=""Images/padlock.jpg""/>",filler,,435,885,true,list_2,244826,n,n
ha8vk9wh,297,111,"<div style=""font-size: 30px;"">There was a blanket in the armchair.</div>","<img src=""Images/pan.jpg""/>",filler,,1209,668,true,list_2,247467,n,n
ha8vk9wh,300,98,"<div style=""font-size: 30px;"">There was milk in the jar.</div>","<img src=""Images/strawberry.jpg""/>",filler,,743,799,true,list_2,249769,n,n
ha8vk9wh,303,86,"<div style=""font-size: 30px;"">There was a chair in the bedroom.</div>","<img src=""Images/cauliflower.jpg""/>",filler,,449,573,true,list_2,251558,n,n
ha8vk9wh,306,118,"<div style=""font-size: 30px;"">There was a dart in his hand.</div>","<img src=""Images/cheesslice.jpg""/>",filler,,610,586,true,list_2,253524,n,n
ha8vk9wh,309,102,"<div style=""font-size: 30px;"">There was a cork in the bottle.</div>","<img src=""Images/clock.jpg""/>",filler,,529,569,true,list_2,255382,n,n
